#  -21000000  1000  11000000
 -2.08420E+07  1.02918E-01  3.22180E+01  5.71858E-02  1.46245E+02  1.00660E+02
 -2.08410E+07  1.02285E-01  3.18018E+01  6.47063E-02  1.40757E+02  9.94907E+01
 -2.08400E+07  1.01816E-01  3.14070E+01  7.16382E-02  1.35283E+02  9.83779E+01
 -2.08390E+07  1.01340E-01  3.10366E+01  7.77385E-02  1.29905E+02  9.73294E+01
 -2.08380E+07  1.00913E-01  3.06917E+01  8.32525E-02  1.24412E+02  9.63499E+01
 -2.08370E+07  1.00464E-01  3.03721E+01  8.77942E-02  1.19086E+02  9.54386E+01
 -2.08360E+07  1.00014E-01  3.00809E+01  9.14907E-02  1.13826E+02  9.46054E+01
 -2.08350E+07  9.97848E-02  2.98171E+01  9.45892E-02  1.08571E+02  9.38503E+01
 -2.08340E+07  9.92300E-02  2.95817E+01  9.65398E-02  1.03372E+02  9.31713E+01
 -2.08330E+07  9.87707E-02  2.93766E+01  9.77446E-02  9.82658E+01  9.25791E+01
 -2.08320E+07  9.82496E-02  2.92008E+01  9.80922E-02  9.32434E+01  9.20690E+01
 -2.08310E+07  9.75562E-02  2.90557E+01  9.75035E-02  8.81155E+01  9.16453E+01
 -2.08300E+07  9.67208E-02  2.89416E+01  9.60213E-02  8.31048E+01  9.13092E+01
 -2.08290E+07  9.58630E-02  2.88583E+01  9.37795E-02  7.80326E+01  9.10615E+01
 -2.08280E+07  9.49428E-02  2.88073E+01  9.07203E-02  7.28481E+01  9.09064E+01
 -2.08270E+07  9.37499E-02  2.87871E+01  8.67135E-02  6.76602E+01  9.08377E+01
 -2.08260E+07  9.27368E-02  2.87985E+01  8.21632E-02  6.23726E+01  9.08620E+01
 -2.08250E+07  9.16216E-02  2.88425E+01  7.68594E-02  5.70219E+01  9.09793E+01
 -2.08240E+07  9.04434E-02  2.89161E+01  7.07817E-02  5.14999E+01  9.11818E+01
 -2.08230E+07  8.93099E-02  2.90213E+01  6.42038E-02  4.59627E+01  9.14754E+01
 -2.08220E+07  8.82055E-02  2.91570E+01  5.71080E-02  4.03491E+01  9.18563E+01
 -2.08210E+07  8.71850E-02  2.93207E+01  4.94576E-02  3.45602E+01  9.23182E+01
 -2.08200E+07  8.60331E-02  2.95141E+01  4.12904E-02  2.86812E+01  9.28630E+01
 -2.08190E+07  8.49808E-02  2.97338E+01  3.30009E-02  2.28509E+01  9.34830E+01
 -2.08180E+07  8.40784E-02  2.99788E+01  2.43641E-02  1.68447E+01  9.41746E+01
 -2.08170E+07  8.29667E-02  3.02491E+01  1.54119E-02  1.07054E+01  9.49349E+01
 -2.08160E+07  8.19532E-02  3.05404E+01  6.52786E-03  4.56865E+00  9.57534E+01
 -2.08150E+07  8.09789E-02  3.08526E+01 -2.30088E-03  3.58372E+02  9.66284E+01
 -2.08140E+07  7.99464E-02  3.11841E+01 -1.11898E-02  3.51954E+02  9.75545E+01
 -2.08130E+07  7.89147E-02  3.15306E+01 -1.96473E-02  3.45584E+02  9.85195E+01
 -2.08120E+07  7.78753E-02  3.18925E+01 -2.78029E-02  3.39083E+02  9.95236E+01
 -2.08110E+07  7.69142E-02  3.22671E+01 -3.55979E-02  3.32430E+02  1.00560E+02
 -2.08100E+07  7.56745E-02  3.26516E+01 -4.26183E-02  3.25724E+02  1.01617E+02
 -2.08090E+07  7.45913E-02  3.30459E+01 -4.90443E-02  3.18890E+02  1.02697E+02
 -2.08080E+07  7.34826E-02  3.34469E+01 -5.46456E-02  3.11956E+02  1.03791E+02
 -2.08070E+07  7.23276E-02  3.38544E+01 -5.94581E-02  3.04708E+02  1.04897E+02
 -2.08060E+07  7.11753E-02  3.42671E+01 -6.31922E-02  2.97397E+02  1.06011E+02
 -2.08050E+07  7.00193E-02  3.46825E+01 -6.58216E-02  2.89940E+02  1.07128E+02
 -2.08040E+07  6.91767E-02  3.51020E+01 -6.75906E-02  2.82293E+02  1.08252E+02
 -2.08030E+07  6.81966E-02  3.55238E+01 -6.80024E-02  2.74325E+02  1.09376E+02
 -2.08020E+07  6.74899E-02  3.59461E+01 -6.73537E-02  2.66360E+02  1.10497E+02
 -2.08010E+07  6.69725E-02  3.63705E+01 -6.55798E-02  2.58295E+02  1.11619E+02
 -2.08000E+07  6.65525E-02  3.67957E+01 -6.25342E-02  2.49988E+02  1.12737E+02
 -2.07990E+07  6.63554E-02  3.72201E+01 -5.85129E-02  2.41861E+02  1.13849E+02
 -2.07980E+07  6.63378E-02  3.76442E+01 -5.34280E-02  2.33648E+02  1.14955E+02
 -2.07970E+07  6.64277E-02  3.80667E+01 -4.72605E-02  2.25354E+02  1.16052E+02
 -2.07960E+07  6.64209E-02  3.84875E+01 -4.01216E-02  2.17161E+02  1.17137E+02
 -2.07950E+07  6.66576E-02  3.89042E+01 -3.23600E-02  2.09043E+02  1.18207E+02
 -2.07940E+07  6.68989E-02  3.93162E+01 -2.38891E-02  2.00922E+02  1.19259E+02
 -2.07930E+07  6.72608E-02  3.97233E+01 -1.46738E-02  1.92601E+02  1.20294E+02
 -2.07920E+07  6.75018E-02  4.01224E+01 -5.19616E-03  1.84415E+02  1.21301E+02
 -2.07910E+07  6.78975E-02  4.05125E+01  4.48593E-03  1.76212E+02  1.22282E+02
 -2.07900E+07  6.84542E-02  4.08933E+01  1.42601E-02  1.67976E+02  1.23235E+02
 -2.07890E+07  6.91028E-02  4.12622E+01  2.40287E-02  1.59652E+02  1.24154E+02
 -2.07880E+07  6.98488E-02  4.16190E+01  3.34182E-02  1.51417E+02  1.25039E+02
 -2.07870E+07  7.08545E-02  4.19622E+01  4.24076E-02  1.43236E+02  1.25889E+02
 -2.07860E+07  7.18179E-02  4.22909E+01  5.08024E-02  1.34978E+02  1.26699E+02
 -2.07850E+07  7.29666E-02  4.26054E+01  5.83121E-02  1.26950E+02  1.27472E+02
 -2.07840E+07  7.42780E-02  4.29045E+01  6.49430E-02  1.19035E+02  1.28206E+02
 -2.07830E+07  7.57854E-02  4.31889E+01  7.07433E-02  1.11018E+02  1.28904E+02
 -2.07820E+07  7.71002E-02  4.34581E+01  7.50528E-02  1.03234E+02  1.29561E+02
 -2.07810E+07  7.86284E-02  4.37119E+01  7.82529E-02  9.56014E+01  1.30181E+02
 -2.07800E+07  8.01859E-02  4.39518E+01  8.01405E-02  8.80719E+01  1.30766E+02
 -2.07790E+07  8.17533E-02  4.41761E+01  8.06385E-02  8.05271E+01  1.31313E+02
 -2.07780E+07  8.33095E-02  4.43851E+01  7.97380E-02  7.31623E+01  1.31822E+02
 -2.07770E+07  8.47292E-02  4.45800E+01  7.73386E-02  6.58915E+01  1.32295E+02
 -2.07760E+07  8.63135E-02  4.47588E+01  7.37153E-02  5.86540E+01  1.32732E+02
 -2.07750E+07  8.76739E-02  4.49213E+01  6.86659E-02  5.15541E+01  1.33127E+02
 -2.07740E+07  8.89929E-02  4.50668E+01  6.23543E-02  4.44805E+01  1.33481E+02
 -2.07730E+07  9.03074E-02  4.51939E+01  5.49595E-02  3.74871E+01  1.33792E+02
 -2.07720E+07  9.13999E-02  4.53025E+01  4.62519E-02  3.04003E+01  1.34057E+02
 -2.07710E+07  9.24646E-02  4.53896E+01  3.68587E-02  2.34922E+01  1.34272E+02
 -2.07700E+07  9.35047E-02  4.54548E+01  2.66348E-02  1.65499E+01  1.34436E+02
 -2.07690E+07  9.46932E-02  4.54984E+01  1.56690E-02  9.52458E+00  1.34551E+02
